file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
core/java/com/android/internal/inputmethod/InputMethodDebug.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/com/android/internal/jank/FrameTracker.java,1,,,4,1,,,2,,3,,16,3,2,8,,,,,,,3,,,,
core/java/com/android/internal/jank/InteractionJankMonitor.java,5,4,2,5,5,,,4,,12,6,26,13,5,2,,,,,,,3,,1,1,
core/java/com/android/internal/notification/NotificationAccessConfirmationActivityContract.java,,,,1,1,,,1,,,,1,,,,,,,,,,,,,1,
core/java/com/android/internal/os/AmbientDisplayPowerCalculator.java,,,,,1,,,1,,1,,3,2,2,2,,,,,,,,,,,
core/java/com/android/internal/os/BatteryStatsImpl.java,1,2,,6,,,,2,1,2,,12,8,23,7,,,,,1,,1,,,4,1
core/java/com/android/internal/os/BinderDeathDispatcher.java,,,,1,,,,2,,,,1,,,,,,,,,,,,,,1
core/java/com/android/internal/os/PowerProfile.java,,,,,1,,,1,,5,,1,5,,,,,,,,,,,,,
core/java/com/android/internal/os/ScreenPowerCalculator.java,,,,1,2,,,1,,2,,3,,6,3,,,,,,,,,,,1
core/java/com/android/internal/os/ZygoteInit.java,,,,,,,,1,,,,2,,,1,,,,,,,,,,,
core/java/com/android/internal/policy/DecorView.java,,,,,,,,1,,,,1,,2,1,,,,,,,,,,,
core/java/com/android/internal/policy/ScreenDecorationsUtils.java,,1,,1,2,,,1,,,,1,,1,4,,,,,,,,,,1,
core/java/com/android/internal/policy/TransitionAnimation.java,5,2,,5,5,,,1,,9,4,10,5,,3,,,,,3,,,,,2,
core/java/com/android/internal/protolog/ProtoLogImpl.java,,,,,,,,1,,,1,,,,,,,,,,,,,,,
core/java/com/android/internal/statusbar/RegisterStatusBarResult.java,,,,1,1,,,2,,2,1,3,,2,,,,,,,,,,,1,1
